sca,wavelength,field_point,local_x,local_y,global_x,global_y,axis_local_angle_x,axis_local_angle_y,wfe_rms_waves,wfe_pv_waves,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22
3,1.75,5,20.3723,23.344,-2.06774,-58.716,-0.00606,0.1817,0.066,115.5,0.318027,-0.00050037,-0.00113833,-0.0662667,-0.00931194,-0.016829,0.000777076,-0.0109956,-0.0170925,-0.00382832,0.00393364,-0.00513669,0.00074323,0.000046,0.00295034,0.00358381,-0.000201902,0.00315183,-0.000221357,-0.00224351,-0.000931536,0.00061438
3,1.93,1,0.292971,5.00726,-22.147,-77.0527,-0.06769,0.24053,0.058,111.94,-0.348977,-0.000254077,-0.00128041,-0.0589521,-0.00855811,-0.00870098,-0.00445678,-0.00890147,-0.018464,0.000398938,0.00648081,-0.00762111,0.000918803,0.0011051,0.00210304,0.0038262,-0.000159345,0.00323664,-0.000478966,-0.00232789,-0.000530796,0.000703424
3,1.93,2,-19.7893,25.0741,-42.2293,-56.9859,-0.12979,0.18118,0.064,123.52,-0.0915436,0.000810381,-0.00174118,-0.0674023,-0.0122624,-0.0100585,0.00130373,-0.0085485,-0.0133493,0.00326672,0.00537013,-0.00635478,0.000242199,0.000499245,0.00267969,0.00342193,-0.00067374,0.00276284,-0.000513374,-0.00242288,-0.000766694,0.000479078
3,1.93,3,-19.7788,-15.0788,-42.2188,-97.1388,-0.12872,0.29835,0.046,88.78,-1.08535,0.0001933,-0.00221895,-0.0398864,-0.0026849,0.00107415,-0.0160446,-0.00462733,-0.0241239,0.00465003,0.00681709,-0.0079827,-0.000021,-0.000134661,0.00298251,0.0030767,-0.000823275,0.00297835,-0.000273027,-0.00280418,-0.000851101,0.000055
3,1.93,4,20.3639,-15.0591,-2.07608,-97.1191,-0.00601,0.29895,0.048,92.64,-1.10204,-0.000608213,-0.00186727,-0.0413506,-0.00687849,-0.00219569,-0.014111,-0.0101006,-0.0246365,-0.00270236,0.00607244,-0.00721695,0.00129086,0.00012713,0.00250708,0.0030354,-0.000144942,0.00316001,-0.00092006,-0.00240195,-0.0011012,0.00067191
3,1.93,5,20.3738,25.0951,-2.06623,-56.9649,-0.00606,0.1817,0.064,123.52,0.331797,-0.000466549,-0.0010269,-0.0664098,-0.00942946,-0.0112854,0.00206101,-0.00995587,-0.0137394,-0.00344813,0.00591203,-0.0067533,0.000673005,0.000128273,0.00267506,0.00325431,-0.000228374,0.00285746,-0.000194788,-0.00203239,-0.000829413,0.00057561
4,1,1,0.87139,-5.34111,-65.5486,15.5589,-0.2034,-0.0636,0.132,132,0.650669,-0.000543651,-0.000216881,-0.0953215,-0.0846802,-0.0171058,0.0114791,-0.0389545,-0.0100942,-0.00244925,-0.00371967,0.00277144,0.000161666,0.000950482,0.00464551,0.00633234,-0.000946797,0.00642574,0.000184322,-0.00466192,-0.000742467,0.00171752
4,1,2,-19.2354,14.7561,-85.6554,35.6561,-0.26624,-0.12585,0.148,148,0.671299,0.000637808,0.00174151,-0.094759,-0.107985,-0.00351773,0.00409774,-0.0445777,-0.00495025,-0.00382692,-0.00415069,0.00391965,0.00107329,0.00125389,0.00510499,0.00498037,-0.00200645,0.00612323,-0.0017731,-0.00482126,-0.00190234,0.00164461
4,1,3,-19.2893,-25.5887,-85.7093,-4.68873,-0.26492,-0.00298,0.132,132,0.171405,-0.000809515,-0.00076015,-0.104324,-0.0647865,-0.0473604,0.00612307,-0.0368101,-0.0128886,0.00384087,-0.00218132,0.00189283,0.00042285,0.00130945,0.00513392,0.00610237,-0.00175802,0.00586072,-0.000647203,-0.00434637,-0.00176934,0.00030104
4,1,4,21.0011,-25.4842,-45.4189,-4.58423,-0.14057,-0.00183,0.118,118,1.10746,-0.0010977,-0.000844361,-0.0943876,-0.058725,-0.0353604,0.0151504,-0.0309612,-0.016785,0.00139918,-0.00327595,0.00377282,0.000774197,0.00105139,0.00469034,0.00505132,-0.000849851,0.0039476,-0.000109388,-0.00414419,-0.00118771,0.00157764
4,1,5,21.0326,14.8721,-45.3874,35.7721,-0.14127,-0.12498,0.119,119,0.659378,0.00224891,0.00347244,-0.0818214,-0.0814634,0.0253593,0.00999983,-0.0331915,-0.00952822,-0.00607727,-0.00405501,0.00393262,0.000138153,0.00159131,0.00484657,0.00464682,-0.000385704,0.0049229,-0.000722148,-0.00490617,-0.00142079,0.00154086
4,1.25,1,0.918746,-3.05147,-65.5013,17.8485,-0.2034,-0.0636,0.1,125,0.477906,-0.000216815,-0.000151568,-0.0750202,-0.063399,-0.00936218,0.00865591,-0.0295137,-0.00555626,-0.00104214,-0.00202144,0.00108663,-0.000157879,0.000927888,0.00369453,0.0051136,-0.0008371,0.00516894,0.000147968,-0.00366562,-0.000563178,0.00139112
4,1.25,2,-19.1818,17.0302,-85.6018,37.9302,-0.26624,-0.12585,0.109,136.25,0.47699,0.000568745,0.0012282,-0.0712115,-0.0790632,-0.000418308,0.00215655,-0.0336398,-0.000998276,-0.00161678,-0.00247588,0.00202798,0.000489009,0.00116915,0.00405834,0.00405079,-0.00167019,0.00494967,-0.00142842,-0.00377838,-0.00148697,0.00133043
4,1.25,3,-19.2182,-23.2617,-85.6382,-2.36172,-0.26492,-0.00298,0.102,127.5,0.0834438,-0.000501799,-0.000691567,-0.0847905,-0.0490498,-0.031572,0.00474898,-0.0271002,-0.00844845,0.00411872,-0.000660982,0.000283776,-0.000058,0.00114033,0.00408792,0.00495007,-0.00148817,0.00473595,-0.00051891,-0.00339428,-0.00139323,0.000256344
4,1.25,4,21.0384,-23.1709,-45.3816,-2.27094,-0.14057,-0.00183,0.093,116.25,0.852766,-0.000782558,-0.000692852,-0.0772099,-0.0454924,-0.0227251,0.0120882,-0.0235451,-0.0113191,0.0016417,-0.00155302,0.00184306,0.000416159,0.000991179,0.00374804,0.00407986,-0.000747427,0.00317991,-0.000098,-0.00326064,-0.000924908,0.00126641
4,1.25,5,21.0606,17.1327,-45.3594,38.0327,-0.14127,-0.12498,0.09,112.5,0.494983,0.00184268,0.00277972,-0.0607097,-0.0612505,0.0216404,0.00701304,-0.0255013,-0.00443631,-0.00413584,-0.00241695,0.0021137,-0.000088,0.00149217,0.00386236,0.00375023,-0.000356811,0.00395214,-0.000594567,-0.00387723,-0.00110882,0.00122702
4,1.55,1,0.974597,-0.309449,-65.4454,20.5906,-0.2034,-0.0636,0.078,120.9,0.327053,0.000048,-0.000028,-0.0621981,-0.047494,-0.000906607,0.00640217,-0.0224016,-0.00077483,0.000355119,0.000455439,-0.00121744,-0.000399933,0.000908619,0.00296929,0.00417477,-0.000715495,0.00419674,0.000102389,-0.00290104,-0.000424347,0.00113305
4,1.55,2,-19.1188,19.7546,-85.5388,40.6546,-0.26624,-0.12585,0.082,127.1,0.305803,0.0006053,0.000912896,-0.0560683,-0.0574504,0.00443887,0.000337635,-0.0254283,0.00341793,0.000480141,-0.000019,-0.000429814,0.000051,0.00110189,0.00324669,0.00333878,-0.00137766,0.00402836,-0.00118715,-0.00297138,-0.0011412,0.00108583
4,1.55,3,-19.1343,-20.4759,-85.5543,0.424081,-0.26492,-0.00298,0.081,125.55,0.0114033,-0.000258908,-0.00068502,-0.0723495,-0.0375865,-0.0168995,0.00384578,-0.0198413,-0.00379453,0.00473824,0.00172768,-0.00200804,-0.000431156,0.00101896,0.00330259,0.00406418,-0.00124683,0.00385992,-0.000433421,-0.00266525,-0.00108682,0.000232292
4,1.55,4,21.0824,-20.4015,-45.3376,0.498481,-0.14057,-0.00183,0.075,116.25,0.646657,-0.000549442,-0.000570057,-0.0665982,-0.0356273,-0.0104772,0.00985873,-0.0179418,-0.00589143,0.00204514,0.000968891,-0.000676497,0.000138406,0.000959316,0.00302415,0.00332889,-0.000658477,0.00258392,-0.000093,-0.00258436,-0.000713599,0.00103909
4,1.55,5,21.0935,19.8408,-45.3265,40.7408,-0.14127,-0.12498,0.07,108.5,0.3448,0.00132989,0.00199481,-0.0474415,-0.0460067,0.0212132,0.00438888,-0.0196875,0.000844266,-0.00240608,0.000001,-0.000295431,-0.000249044,0.00141796,0.00308513,0.00305609,-0.000310795,0.00321511,-0.000509492,-0.00309889,-0.00084327,0.000999194
4,1.75,1,1.01091,1.52234,-65.4091,22.4223,-0.2034,-0.0636,0.07,122.5,0.244466,0.000226411,-0.000021,-0.058393,-0.0403741,0.0044534,0.00527403,-0.0191108,0.00218593,0.00118034,0.00226368,-0.0028714,-0.000507477,0.000902836,0.00263546,0.00374084,-0.000643852,0.00372744,0.000063,-0.00253533,-0.000351743,0.00100383
4,1.75,2,-19.078,21.5753,-85.498,42.4753,-0.26624,-0.12585,0.072,126,0.2109,0.000735563,0.000781677,-0.0512961,-0.0477874,0.00814482,-0.000712317,-0.0216623,0.00626504,0.0016847,0.00178182,-0.00213127,-0.000149723,0.00106793,0.00286211,0.00300163,-0.00121825,0.00357949,-0.00108111,-0.00257689,-0.00097811,0.000976889
4,1.75,3,-19.0795,-18.6156,-85.4995,2.28436,-0.26492,-0.00298,0.073,127.75,-0.0210368,-0.000102893,-0.000685778,-0.0686093,-0.0327048,-0.00862252,0.00347397,-0.0165124,-0.000921558,0.00524666,0.00351118,-0.00366468,-0.000595342,0.000963372,0.00293933,0.00365777,-0.00112941,0.00343613,-0.000407609,-0.00231373,-0.0009427,0.000211508
4,1.75,4,21.1111,-18.5522,-45.3089,2.34785,-0.14057,-0.00183,0.069,120.75,0.54028,-0.000398998,-0.000478727,-0.0636921,-0.0312311,-0.00333588,0.00886834,-0.015348,-0.00266229,0.00234805,0.0028139,-0.00243105,0.000011,0.000952137,0.00268623,0.0029728,-0.00060308,0.00229327,-0.000102036,-0.00226065,-0.00061092,0.000937771
4,1.75,5,21.1148,21.6506,-45.3052,42.5506,-0.14127,-0.12498,0.063,110.25,0.256245,0.00114686,0.00165245,-0.0435381,-0.0390756,0.022411,0.00295618,-0.0169913,0.0040793,-0.00147806,0.00176952,-0.00197196,-0.000325263,0.00138615,0.00272627,0.00272938,-0.000274014,0.00285324,-0.000485841,-0.00272179,-0.000717922,0.000893964
4,1.93,1,1.04285,3.17574,-65.3772,24.0757,-0.2034,-0.0636,0.067,129.31,0.175218,0.000284095,-0.000066,-0.0572856,-0.0355766,0.00918917,0.00439719,-0.0168045,0.00476204,0.00187435,0.00396977,-0.00440282,-0.000581386,0.00090548,0.00239141,0.00342449,-0.000587269,0.00338206,0.000029,-0.00226895,-0.000292012,0.000920603
4,1.93,2,-19.0423,23.2193,-85.4623,44.1193,-0.26624,-0.12585,0.066,127.38,0.132391,0.000849773,0.000721552,-0.0496171,-0.0412863,0.0117194,-0.00160579,-0.0190309,0.00878911,0.00268799,0.00347582,-0.00370666,-0.000292602,0.00104135,0.0025923,0.00275896,-0.00108748,0.00325136,-0.00101152,-0.00229792,-0.000859382,0.000897298
4,1.93,3,-19.0312,-16.937,-85.4512,3.96297,-0.26492,-0.00298,0.07,135.1,-0.0563963,-0.000025,-0.000692117,-0.0674613,-0.02963,-0.00183548,0.00322942,-0.0141979,0.00157073,0.00574497,0.00521193,-0.0052133,-0.000713549,0.000927795,0.00268016,0.00336343,-0.00103412,0.00312264,-0.000395487,-0.00206633,-0.000828359,0.000205378
4,1.93,4,21.1364,-16.8835,-45.2836,4.01649,-0.14057,-0.00183,0.066,127.38,0.472979,-0.000280544,-0.000464452,-0.0631393,-0.0282845,0.00264391,0.00817166,-0.0135199,0.00008,0.00263629,0.00454462,-0.00404474,-0.000077,0.000954035,0.00244209,0.00271682,-0.00055909,0.00207945,-0.000112266,-0.0020267,-0.00052978,0.000858017
4,1.93,5,21.1335,23.2847,-45.2865,44.1847,-0.14127,-0.12498,0.059,113.87,0.181426,0.00111182,0.00145621,-0.0424584,-0.034312,0.0241871,0.0017848,-0.0150879,0.00687518,-0.000735781,0.00343257,-0.00351826,-0.000376638,0.00136284,0.00246723,0.0024967,-0.000236953,0.00259095,-0.000475152,-0.0024461,-0.000622542,0.000818695
5,1,1,0.831473,-4.77863,-66.0885,-33.0586,-0.2035,0.08296,0.121,121,0.209774,0.00004,-0.00152683,-0.103467,-0.0336933,-0.0557263,0.00421926,-0.0293383,-0.0224694,0.00548477,-0.00397681,0.00164943,0.000372812,0.00161322,0.00345133,0.00671158,-0.000878343,0.00579751,-0.000790958,-0.00543296,-0.00154276,0.00118658
5,1,2,-19.2918,15.388,-86.2118,-12.892,-0.26612,0.02171,0.129,129,-0.616538,-0.000531892,-0.000830007,-0.104943,-0.053697,-0.0526434,0.0049851,-0.0359945,-0.0143551,0.00555746,-0.00260306,0.002265,0.00135018,0.00148581,0.00514576,0.00624842,-0.0010788,0.00620445,-0.00136396,-0.00521344,-0.000720969,0.000640433
5,1,3,-19.3431,-25.0789,-86.2631,-53.3589,-0.26439,0.14207,0.108,108,-0.18216,0.00222561,-0.00335239,-0.0955922,0.00796628,-0.050216,-0.00975193,-0.0248095,-0.0272521,0.0134199,-0.0043119,0.00105872,-0.0016687,0.00204161,0.00475549,0.00630328,-0.00117862,0.00531934,-0.000495269,-0.00521418,-0.00144627,0.000914678
5,1,4,20.9744,-24.9804,-45.9456,-53.2604,-0.14099,0.14354,0.109,109,-0.575859,0.00192831,-0.0029616,-0.0951007,-0.0142833,-0.0518315,-0.000200038,-0.0248609,-0.0313447,0.00497793,-0.00397835,0.000428352,0.00141642,0.00101416,0.00527123,0.00580801,-0.000377626,0.00596785,-0.000379463,-0.00507363,-0.00170595,0.00148761
5,1,5,20.9997,15.4889,-45.9203,-12.7911,-0.14193,0.02293,0.118,118,0.673403,-0.00100793,-0.000917538,-0.0955173,-0.0515723,-0.0441119,0.0124377,-0.0299702,-0.0179271,0.00189784,-0.00347414,0.00330238,0.000336269,0.0016031,0.00436777,0.00495655,-0.00123263,0.00419279,-0.000613791,-0.00435669,-0.00137168,0.0020206
5,1.25,1,0.89561,-2.40748,-66.0244,-30.6875,-0.2035,0.08296,0.097,121.25,0.144111,0.000131793,-0.00129515,-0.0868698,-0.0278601,-0.0385403,0.00370361,-0.0214928,-0.016578,0.00494939,-0.00191935,0.000022,-0.000006,0.00138652,0.00274281,0.00543439,-0.000816152,0.00465766,-0.000625724,-0.00429122,-0.00119119,0.00094644
5,1.25,2,-19.2167,17.729,-86.1367,-10.551,-0.26612,0.02171,0.101,126.25,-0.534919,-0.000272642,-0.000787242,-0.0861011,-0.0413602,-0.0355182,0.00399921,-0.0263875,-0.00979019,0.00542685,-0.000932813,0.000551028,0.000651456,0.00125623,0.00408531,0.00504924,-0.000934954,0.00501749,-0.00106105,-0.00406125,-0.000555038,0.00055241
5,1.25,3,-19.2498,-22.6553,-86.1698,-50.9353,-0.26439,0.14207,0.086,107.5,-0.184998,0.00180768,-0.0026209,-0.0805945,0.00109581,-0.0356928,-0.00726419,-0.0170989,-0.0209162,0.0113916,-0.00199623,-0.000612438,-0.00181439,0.00159901,0.00380719,0.00509805,-0.00102301,0.00435805,-0.000360816,-0.00404793,-0.00116231,0.000781466
5,1.25,4,21.0236,-22.5707,-45.8964,-50.8507,-0.14099,0.14354,0.089,111.25,-0.488741,0.00150513,-0.00240116,-0.0812993,-0.01422,-0.0372525,0.000424982,-0.018438,-0.0239177,0.00425192,-0.00178184,-0.00102509,0.000917718,0.000903061,0.00420581,0.00469496,-0.00041415,0.00478203,-0.000279349,-0.00401204,-0.00132463,0.00120121
5,1.25,5,21.0393,17.8161,-45.8807,-10.4639,-0.14193,0.02293,0.093,116.25,0.516328,-0.000703892,-0.000777148,-0.0790547,-0.0403717,-0.0293751,0.0100511,-0.0227114,-0.0124021,0.00200578,-0.00165331,0.00144307,0.000056,0.00141908,0.00347727,0.00399909,-0.00106885,0.00337708,-0.000479373,-0.00343218,-0.00107334,0.00163646
5,1.55,1,0.971489,0.429827,-65.9485,-27.8502,-0.2035,0.08296,0.079,122.45,0.102652,0.000095,-0.0010951,-0.0764171,-0.0238711,-0.0227497,0.00378561,-0.0156174,-0.010903,0.00486712,0.00091884,-0.00232584,-0.000309342,0.00121398,0.0022225,0.00445017,-0.00074145,0.00378051,-0.000502431,-0.00338782,-0.000934991,0.000779382
5,1.55,2,-19.1279,20.5307,-86.0479,-7.74931,-0.26612,0.02171,0.08,124,-0.346314,-0.000116582,-0.000759699,-0.0741429,-0.0324944,-0.019803,0.0034704,-0.0191829,-0.00509279,0.00572813,0.0015687,-0.00183328,0.000137224,0.00109952,0.00330079,0.00415098,-0.000809791,0.00408502,-0.00086949,-0.00320148,-0.000419299,0.000462088
5,1.55,3,-19.1394,-19.7562,-86.0594,-48.0362,-0.26439,0.14207,0.071,110.05,-0.157403,0.00136696,-0.00200573,-0.0712379,-0.00480656,-0.0218904,-0.0047022,-0.0113372,-0.0149829,0.0101618,0.00106189,-0.00300797,-0.00185753,0.00137239,0.00309474,0.00422223,-0.000947539,0.00351218,-0.000301996,-0.00319596,-0.000868575,0.000628087
5,1.55,4,21.0819,-19.6884,-45.8381,-47.9684,-0.14099,0.14354,0.074,114.7,-0.364097,0.00115532,-0.00188804,-0.0728503,-0.014501,-0.0234328,0.00158559,-0.0135886,-0.017146,0.00391093,0.00118407,-0.00326713,0.000545638,0.000870452,0.00339846,0.00384864,-0.000448419,0.00385106,-0.000221145,-0.00319998,-0.0010108,0.000965006
5,1.55,5,21.0861,20.6017,-45.8339,-7.67834,-0.14193,0.02293,0.075,116.25,0.390053,-0.000530439,-0.000669758,-0.0689253,-0.0320725,-0.0155061,0.00844897,-0.0172215,-0.00697835,0.00231359,0.000953407,-0.00104653,-0.000157441,0.00129246,0.00281265,0.00326733,-0.00092082,0.00274815,-0.000402716,-0.00271995,-0.000836811,0.00134102
5,1.75,1,1.02114,2.3235,-65.8989,-25.9565,-0.2035,0.08296,0.073,127.75,0.0849583,0.000128179,-0.000981155,-0.073411,-0.0224072,-0.0139741,0.00407257,-0.0129322,-0.0075914,0.00499465,0.0029455,-0.00402379,-0.000459008,0.00114042,0.00198569,0.00398038,-0.000693381,0.00335393,-0.000445403,-0.00295248,-0.000809578,0.000706375
5,1.75,2,-19.07,22.4021,-85.99,-5.87789,-0.26612,0.02171,0.073,127.75,-0.475777,-0.000033,-0.000737596,-0.0705681,-0.0288538,-0.0110438,0.00333103,-0.0158881,-0.0022082,0.00608467,0.00341814,-0.00353845,-0.000101797,0.00103297,0.00294009,0.00373206,-0.000746643,0.00363001,-0.000785992,-0.00279031,-0.000350257,0.000421814
5,1.75,3,-19.0671,-17.8221,-85.9871,-46.1021,-0.26439,0.14207,0.066,115.5,-0.132915,0.00110796,-0.00170997,-0.0686329,-0.00818684,-0.0140971,-0.00310633,-0.00874371,-0.0115615,0.0098105,0.00322179,-0.00475101,-0.00189134,0.00125638,0.00276096,0.0038031,-0.000898402,0.0031081,-0.000265919,-0.00276096,-0.000722284,0.000557369
5,1.75,4,21.1201,-17.7654,-45.7999,-46.0454,-0.14099,0.14354,0.069,120.75,-0.294356,0.000976936,-0.00167316,-0.0706406,-0.0149528,-0.0156265,0.00252504,-0.0113705,-0.0133449,0.00390025,0.00329898,-0.00494451,0.000342651,0.000839908,0.00303732,0.00343511,-0.000440264,0.00342999,-0.000189544,-0.0028006,-0.000889607,0.000875163
5,1.75,5,21.1166,22.4616,-45.8034,-5.81838,-0.14193,0.02293,0.069,120.75,0.29849,-0.000418505,-0.000662831,-0.0662052,-0.0284233,-0.00760646,0.00780144,-0.014683,-0.00375754,0.00257681,0.00283981,-0.00279165,-0.000255659,0.00124049,0.00250524,0.00292036,-0.000844159,0.00244635,-0.000367777,-0.00237863,-0.00072615,0.00119679
5,1.93,1,1.06509,4.03142,-65.8549,-24.2486,-0.2035,0.08296,0.071,137.03,0.0722621,0.0001384,-0.000945065,-0.0726556,-0.0216793,-0.00688981,0.00440973,-0.0110544,-0.00482254,0.00520297,0.00482669,-0.00562898,-0.000562302,0.00109198,0.00183353,0.00364702,-0.000656013,0.00305351,-0.000413945,-0.00264231,-0.000722533,0.00064706
5,1.93,2,-19.0188,24.0901,-85.9388,-4.18995,-0.26612,0.02171,0.07,135.1,-0.457038,0.000028,-0.000719733,-0.0695052,-0.0266751,-0.00392419,0.0032927,-0.0135951,0.000283917,0.00647961,0.00516862,-0.0051238,-0.000276297,0.000983534,0.00268845,0.00343209,-0.000685301,0.00329922,-0.000731604,-0.00249718,-0.000296591,0.000393569
5,1.93,3,-19.003,-16.0782,-85.923,-44.3582,-0.26439,0.14207,0.064,123.52,-0.109979,0.000954351,-0.0014812,-0.0680608,-0.0110733,-0.00777795,-0.00173693,-0.00695484,-0.00872432,0.00972365,0.0052246,-0.00641176,-0.00192444,0.00116192,0.00255217,0.00350439,-0.000854039,0.00283741,-0.000243679,-0.00244565,-0.000653343,0.000519673
5,1.93,4,21.1539,-16.0316,-45.7661,-44.3116,-0.14099,0.14354,0.067,129.31,-0.241369,0.000832862,-0.00147989,-0.0703576,-0.0155008,-0.00925606,0.00339967,-0.00980952,-0.0102387,0.0039516,0.00525763,-0.00652501,0.000201757,0.000833302,0.00277154,0.00314245,-0.000445508,0.00310708,-0.000168687,-0.00250286,-0.000784414,0.000803696
5,1.93,5,21.1436,24.1396,-45.7764,-4.1404,-0.14193,0.02293,0.067,129.31,0.24905,-0.000344143,-0.000644447,-0.0657401,-0.0260182,-0.00109263,0.00739094,-0.0128945,-0.00103628,0.00283316,0.00460768,-0.00439854,-0.000324295,0.00121069,0.00228044,0.00267184,-0.00077952,0.00221979,-0.000353451,-0.00213301,-0.000635491,0.00109341
6,1,1,0.801679,-4.37639,-66.6183,-77.4364,-0.20338,0.21345,0.092,92,-1.67392,0.00611535,-0.00750371,-0.082209,0.0271077,-0.0279961,-0.0204329,-0.0182738,-0.0367118,0.0103412,-0.00417618,0.00178627,0.000687692,0.00020221,0.0059917,0.00621364,0.000006,0.00636042,-0.00193557,-0.00573019,-0.00150503,0.00055999
6,1,2,-19.336,15.8349,-86.756,-57.2251,-0.2657,0.1534,0.106,106,-0.329488,0.00284692,-0.00387475,-0.092981,0.0154723,-0.0472779,-0.0124834,-0.023643,-0.0284248,0.0143718,-0.00463666,0.000863636,-0.00164574,0.00227969,0.00466537,0.00670452,-0.000353179,0.00498831,-0.00049226,-0.00461837,-0.00164061,0.00108731
6,1,3,-19.3813,-24.7178,-86.8013,-97.7778,-0.26361,0.27095,0.118,118,-2.63191,0.011706,-0.0152714,-0.0540959,0.0936317,0.0235246,-0.0442549,-0.0103454,-0.0438604,0.0216333,-0.00550447,0.000822674,0.000094,0.000325862,0.00428238,0.00635918,-0.00147292,0.00564292,-0.00254337,-0.00548678,-0.00133801,0.00079366
6,1,4,20.9502,-24.6228,-46.4698,-97.6828,-0.14128,0.27268,0.092,92,-3.19873,0.00122164,-0.00672869,-0.0658143,0.0325592,0.00885443,-0.0337613,-0.0174982,-0.0504493,0.00781854,-0.00410652,-0.000026,0.00126584,-0.00102809,0.00449267,0.00662933,0.000116499,0.00515117,-0.00116507,-0.00500861,-0.00133857,0.000269139
6,1,5,20.9757,15.9345,-46.4443,-57.1255,-0.14241,0.1549,0.107,107,-0.0363072,0.00252985,-0.00329992,-0.0939277,-0.0106047,-0.0501722,-0.00141759,-0.0244154,-0.0333019,0.00553695,-0.00391528,0.000317451,0.00140968,0.000522992,0.00509914,0.00592291,-0.000816768,0.00622272,-0.000779206,-0.00581207,-0.00149053,0.00127727
6,1.25,1,0.88182,-1.8996,-66.5382,-74.9596,-0.20338,0.21345,0.074,92.5,-1.32801,0.00467448,-0.00572006,-0.0698935,0.0140283,-0.0223819,-0.0156345,-0.0123722,-0.0286719,0.00854059,-0.0017081,-0.000069,0.000161487,0.000135477,0.00477495,0.00501321,-0.00010828,0.00512149,-0.00148203,-0.00446666,-0.00117465,0.000468836
6,1.25,2,-19.2405,18.2679,-86.6605,-54.7921,-0.2657,0.1534,0.084,105,-0.298338,0.00206967,-0.00293264,-0.0784822,0.00632881,-0.0338606,-0.00944305,-0.0160989,-0.0219347,0.0120704,-0.00224008,-0.000768695,-0.00177089,0.0018326,0.00371639,0.00543622,-0.000383499,0.00404331,-0.000367202,-0.00359181,-0.00127902,0.000902995
6,1.25,3,-19.2669,-22.1744,-86.6869,-95.2344,-0.26361,0.27095,0.083,103.75,-2.1359,0.00852682,-0.0109047,-0.044679,0.0600998,0.0127401,-0.0348556,-0.00494198,-0.0350431,0.0173745,-0.00269308,-0.00103882,-0.000237069,0.00039261,0.00346854,0.005289,-0.00142424,0.00445834,-0.0021093,-0.00441215,-0.000957543,0.000552574
6,1.25,4,21.0109,-22.0939,-46.4091,-95.1539,-0.14128,0.27268,0.071,88.75,-2.50798,0.000891089,-0.00496969,-0.0556556,0.0179525,0.0012287,-0.0262153,-0.0123332,-0.0398204,0.00633777,-0.0014826,-0.0016562,0.000751386,-0.000829144,0.0036022,0.00535397,-0.000029,0.00415091,-0.000867354,-0.00393638,-0.00105937,0.000255912
6,1.25,5,21.0264,18.3533,-46.3936,-54.7067,-0.14241,0.1549,0.087,108.75,-0.0231347,0.00187452,-0.00265828,-0.0803645,-0.0117423,-0.0364402,-0.000494544,-0.0180678,-0.0255317,0.00472881,-0.00167938,-0.00115229,0.000871241,0.000459554,0.00408094,0.00477155,-0.000749143,0.00502619,-0.000583952,-0.00458568,-0.00119547,0.00105173
6,1.55,1,0.97676,1.06188,-66.4432,-71.9981,-0.20338,0.21345,0.062,96.1,-1.01912,0.00342712,-0.00413025,-0.0623621,0.00348219,-0.0154686,-0.010981,-0.00795053,-0.0215572,0.00748293,0.00151898,-0.00272057,-0.000195302,0.000204107,0.00392737,0.00413429,-0.000214045,0.00414679,-0.00120518,-0.00357707,-0.000908462,0.000379317
6,1.55,2,-19.1274,21.178,-86.5474,-51.882,-0.2657,0.1534,0.069,106.95,-0.21009,0.00165228,-0.00225161,-0.0694131,-0.00141327,-0.0209365,-0.0063478,-0.0105208,-0.0158516,0.0107422,0.000928326,-0.00317747,-0.00188547,0.00149791,0.00303777,0.00446261,-0.000396951,0.00331788,-0.000272104,-0.00280076,-0.00100852,0.000774122
6,1.55,3,-19.1314,-19.1344,-86.5514,-92.1944,-0.26361,0.27095,0.058,89.9,-1.70362,0.00589534,-0.00733134,-0.0390046,0.0333368,0.00704011,-0.0262359,-0.00114221,-0.0271678,0.0147232,0.00100257,-0.00376309,-0.000679794,0.000311919,0.00293123,0.00439102,-0.00128841,0.00366812,-0.00169167,-0.00347018,-0.000788549,0.000449645
6,1.55,4,21.0829,-19.071,-46.3371,-92.131,-0.14128,0.27268,0.057,88.35,-1.91971,0.000700339,-0.00340934,-0.0496015,0.0063006,-0.00199924,-0.0192178,-0.00849117,-0.030722,0.00546048,0.00192606,-0.00415129,0.000327594,-0.000570154,0.00294076,0.00436127,-0.000181299,0.00338651,-0.000674842,-0.00309121,-0.000828861,0.000203797
6,1.55,5,21.0864,21.2466,-46.3336,-51.8134,-0.14241,0.1549,0.073,113.15,0.0119613,0.00137627,-0.00209166,-0.0720577,-0.012959,-0.023247,0.000947998,-0.0132845,-0.018497,0.00431151,0.00132581,-0.00339418,0.000463236,0.000457619,0.00330304,0.00389222,-0.000693626,0.00406938,-0.000445325,-0.00362083,-0.000938427,0.000863777
6,1.75,1,1.03907,3.03676,-66.3809,-70.0232,-0.20338,0.21345,0.058,101.5,-0.852872,0.00276855,-0.0032939,-0.0604523,-0.00196405,-0.0109686,-0.00826027,-0.00596533,-0.0176071,0.00714912,0.00379001,-0.00460997,-0.000370821,0.000255185,0.00350788,0.00371207,-0.000273719,0.00366539,-0.0010532,-0.0031289,-0.000763296,0.000347858
